zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,datePriceChanged,priceReduction,priceChange,unit,openHouse,open_house_info,newConstructionType,videoCount
1782673,4326 Garfield Ave,55409,Minneapolis,MN,44.92415,-93.28736,629000,3,4,2585,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,629000,TRUE,FALSE,FALSE,USD,USA,518000,4791.6,sqft,,,,,,,,
1905030,5636 Clinton Ave,55419,Minneapolis,MN,44.900208,-93.2734,649000,3,4,2464,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,649000,TRUE,FALSE,FALSE,USD,USA,428000,0.23,sqft,1.66132E+12,,-16000,,,,,
1904863,5425 3rd Ave S,55419,Minneapolis,MN,44.904297,-93.272545,675000,3,4,2432,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,675000,TRUE,FALSE,FALSE,USD,USA,451000,5662.8,sqft,1.6685E+12,"$24,000 (Nov 15)",-24000,,,,,
1836550,4652 Colfax Ave S,55419,Minneapolis,MN,44.918,-93.29251,724900,3,4,2483,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,2199,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,724900,TRUE,FALSE,FALSE,USD,USA,470000,5227.2,sqft,1.66841E+12,"$25,100 (Nov 14)",-25100,,,,,
71822412,525 3rd St N #202,55401,Minneapolis,MN,44.98552,-93.2771,750000,2,2,1575,CONDO,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,750000,TRUE,FALSE,FALSE,USD,USA,581500,,,,,,# 202,,,,
1920602,5621 Woodlawn Blvd,55417,Minneapolis,MN,44.900776,-93.24329,769900,2,3,3000,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,2237,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,769900,TRUE,FALSE,FALSE,USD,USA,625000,0.28,acres,1.66245E+12,"$10,000 (Sep 6)",-10000,,,,,
1991954,2950 Dean Pkwy APT 1701,55416,Minneapolis,MN,44.94918,-93.31717,800000,2,3,1920,CONDO,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,800000,TRUE,FALSE,FALSE,USD,USA,611000,0.91,acres,,,,Apt 1701,,,,
1904885,340 Diamond Lake Rd E,55419,Minneapolis,MN,44.903694,-93.2709,825000,3,4,3242,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,825000,TRUE,FALSE,FALSE,USD,USA,670000,0.29,acres,,,,,,,,
1759527,3818 Sheridan Ave S,55410,Minneapolis,MN,44.933342,-93.31332,875000,3,3,2647,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,875000,TRUE,FALSE,FALSE,USD,USA,748000,5662.8,sqft,,,,,,,,
1830391,5063 Nicollet Ave,55419,Minneapolis,MN,44.910976,-93.277626,925000,4,4,3150,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,925000,TRUE,FALSE,FALSE,USD,USA,622000,0.35,acres,,,,,,,,
1848475,5240 Drew Ave S,55410,Minneapolis,MN,44.907673,-93.32683,1299900,4,4,3540,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,334400,3599,{'is_newHome': True},FALSE,FALSE,FOR_SALE,1299900,TRUE,FALSE,FALSE,USD,USA,343000,5227.2,sqft,,,,,,,BUILDER_SPEC,
1991844,2801 28th St W,55416,Minneapolis,MN,44.95159,-93.3154,1099999,8,5,7898,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,7465,{'is_foreclosure': True},FALSE,FALSE,FOR_SALE,1099999,TRUE,FALSE,FALSE,USD,USA,1356000,0.3,acres,1.66685E+12,$1 (Oct 27),-1,,,,,
1906444,433 River St,55401,Minneapolis,MN,44.9886,-93.27113,1190000,4,3,3240,TOWNHOUSE,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,1190000,TRUE,FALSE,FALSE,USD,USA,1030000,4356,sqft,1.66859E+12,"$40,000 (Nov 16)",-40000,,,,,
2061921538,1111 W River Pkwy #29D,55415,Minneapolis,MN,44.977108,-93.25018,1195000,2,2,1426,CONDO,FOR_SALE,-1,FALSE,FALSE,,,{'is_newHome': True},FALSE,FALSE,FOR_SALE,1195000,TRUE,FALSE,FALSE,USD,USA,,,,,,,# 29D,,,NEW_CONSTRUCTION_TYPE_OTHER,
2061694644,3308 W 34 1/2 St,55416,Minneapolis,MN,44.940746,-93.321884,1275000,4,3,4467,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,1275000,TRUE,FALSE,FALSE,USD,USA,,6969.6,sqft,1.66746E+12,"$30,000 (Nov 3)",-30000,,,,,
1950983,1712 Dupont Ave S,55403,Minneapolis,MN,44.96696,-93.29345,1295000,3,5,4750,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,1295000,TRUE,FALSE,FALSE,USD,USA,1214000,6969.6,sqft,1.66556E+12,"$100,000 (Oct 12)",-100000,,,,,
1960334,1982 Kenwood Pkwy,55405,Minneapolis,MN,44.962975,-93.3117,2500000,5,5,4450,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,1121400,6186,{'is_newHome': True},FALSE,FALSE,FOR_SALE,2500000,TRUE,FALSE,FALSE,USD,USA,983000,0.46,acres,,,,,,,BUILDER_SPEC,
1761558,4412 Thomas Ave S,55410,Minneapolis,MN,44.922726,-93.31412,1999900,5,5,4215,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_newHome': True},FALSE,FALSE,FOR_SALE,1999900,TRUE,FALSE,FALSE,USD,USA,705000,7405.2,sqft,,,,,,,BUILDER_SPEC,
118633261,1415 Mount Curve Ave,55403,Minneapolis,MN,44.967136,-93.29751,3600000,10,8,11731,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,3600000,TRUE,FALSE,FALSE,USD,USA,3368000,0.61,acres,1.65519E+12,,-200000,,,,,
2062941382,2427 E Lake Of The Isles Pkwy,55405,Minneapolis,MN,44.958614,-93.302284,4500000,8,4,8323,SINGLE_FAMILY,FOR_SALE,-1,FALSE,FALSE,,,{'is_FSBA': True},FALSE,FALSE,FOR_SALE,4500000,TRUE,FALSE,FALSE,USD,USA,,0.42,acres,,,,,,,,
