,zpid,streetAddress,zipcode,city,state,latitude,longitude,price,datePriceChanged,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,priceReduction,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,priceChange,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,videoCount,unit,newConstructionType,providerListingID,openHouse,open_house_info
117,67877554,301 Clifton Ave APT 2J,55403,Minneapolis,MN,44.96581,-93.28363,369900,1578820000000.0,2.0,2.0,1574.0,CONDO,FOR_SALE,-1,False,False,368600.0,1948.0,{'is_FSBA': True},,False,False,FOR_SALE,369900,-10100.0,True,False,False,USD,USA,376000.0,0.73,acres,,Apt 2J,,,,
118,1808220,4750 Aldrich Ave N,55430,Minneapolis,MN,45.041748,-93.28979,65000,1667550000000.0,1.0,1.0,696.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,63700.0,1399.0,{'is_FSBA': True},"$10,000 (Nov 4)",False,False,FOR_SALE,65000,-10000.0,True,False,False,USD,USA,98000.0,5227.2,sqft,,,,,,
119,1846865,4716 W Lake Harriet Pkwy,55410,Minneapolis,MN,44.917465,-93.31399,2650000,,4.0,3.0,4667.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2648600.0,13126.0,{'is_FSBA': True},,False,False,FOR_SALE,2650000,,True,False,False,USD,USA,2078000.0,0.29,acres,,,,,,
120,2010478,2930 Blaisdell Ave APT 214,55408,Minneapolis,MN,44.9495,-93.28051,94500,,1.0,1.0,865.0,CONDO,FOR_SALE,-1,False,False,93000.0,1300.0,{'is_FSBA': True},,False,False,FOR_SALE,94500,,True,False,False,USD,USA,77000.0,0.0,sqft,,Apt 214,,,,
121,1719951,3754 Penn Ave N,55412,Minneapolis,MN,45.02383,-93.30795,79000,,1.0,1.0,416.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,77400.0,1095.0,{'is_FSBA': True},,False,False,FOR_SALE,79000,,True,False,False,USD,USA,71000.0,5227.2,sqft,,,,,,
122,67875867,431 7th St S #2634,55415,Minneapolis,MN,44.973682,-93.2662,87000,1664430000000.0,1.0,0.0,467.0,CONDO,FOR_SALE,-1,False,False,85400.0,1099.0,{'is_FSBA': True},"$8,000 (Sep 29)",False,False,FOR_SALE,87000,-8000.0,True,False,False,USD,USA,105000.0,1.17,acres,,# 2634,,,,
123,1860457,5108 38th Ave S,55417,Minneapolis,MN,44.91047,-93.21812,264900,,2.0,3.0,1162.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,263300.0,1800.0,{'is_FSBA': True},,False,False,FOR_SALE,264900,,True,False,False,USD,USA,219000.0,5227.2,sqft,,,,,,
124,1846720,5312 48th Ave S,55417,Minneapolis,MN,44.90673,-93.205376,324900,1666770000000.0,2.0,4.0,1801.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,323100.0,1999.0,{'is_FSBA': True},"$10,000 (Oct 26)",False,False,FOR_SALE,324900,-10000.0,True,False,False,USD,USA,295000.0,5227.2,sqft,,,,,,
125,1861860,5349 45th Ave S,55417,Minneapolis,MN,44.905727,-93.208496,195000,1667460000000.0,1.0,1.0,565.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,193200.0,1194.0,{'is_FSBA': True},"$20,000 (Nov 3)",False,False,FOR_SALE,195000,-20000.0,True,False,False,USD,USA,144000.0,5227.2,sqft,,,,,,
126,2000582,2425 Aldrich Ave S,55405,Minneapolis,MN,44.958218,-93.28895,439000,1666510000000.0,3.0,6.0,3054.0,MULTI_FAMILY,FOR_SALE,-1,False,False,437100.0,2799.0,{'is_FSBA': True},"$6,000 (Oct 23)",False,False,FOR_SALE,439000,-6000.0,True,False,False,USD,USA,487000.0,5227.2,sqft,,,,,,
127,1913966,19 S 1st St APT B508,55401,Minneapolis,MN,44.98305,-93.26573,149900,,2.0,2.0,1080.0,CONDO,FOR_SALE,-1,False,False,147900.0,1950.0,{'is_FSBA': True},,False,False,FOR_SALE,149900,,True,False,False,USD,USA,208500.0,,,,Apt B508,,,,
128,67877307,431 7th St S #2615,55415,Minneapolis,MN,44.973682,-93.2662,87900,1659420000000.0,1.0,0.0,446.0,CONDO,FOR_SALE,-1,False,False,85900.0,1099.0,{'is_FSBA': True},,False,False,FOR_SALE,87900,-22000.0,True,False,False,USD,USA,103500.0,,,,# 2615,,,,
129,1840263,1526 Emerson Ave N,55411,Minneapolis,MN,44.99508,-93.293816,175000,1667810000000.0,3.0,5.0,1526.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,173000.0,2199.0,{'is_FSBA': True},"$15,000 (Nov 7)",False,False,FOR_SALE,175000,-15000.0,True,False,False,USD,USA,189000.0,3920.4,sqft,,,,,,
130,82651600,4325 Bryant Ave S #D001,55409,Minneapolis,MN,44.92443,-93.290474,115000,1666680000000.0,1.0,2.0,900.0,CONDO,FOR_SALE,-1,False,False,112876.0,1450.0,{'is_FSBA': True},"$9,900 (Oct 25)",False,False,FOR_SALE,115000,-9900.0,True,False,False,USD,USA,143000.0,0.7,acres,,# D001,,,,
131,1790541,4014 15th Ave S APT 10B,55407,Minneapolis,MN,44.92963,-93.254295,105000,,1.0,1.0,654.0,CONDO,FOR_SALE,-1,False,False,102800.0,1194.0,{'is_FSBA': True},,False,False,FOR_SALE,105000,,True,False,False,USD,USA,103000.0,3.66,acres,,Apt 10B,,,,
132,1705795,3603 Chicago Ave #3603,55407,Minneapolis,MN,44.93747,-93.26219,192500,1667290000000.0,2.0,2.0,1184.0,TOWNHOUSE,FOR_SALE,-1,False,False,190300.0,1745.0,{'is_FSBA': True},"$7,500 (Nov 1)",False,False,FOR_SALE,192500,-7500.0,True,False,False,USD,USA,128000.0,0.3,acres,,# 3603,,,,
133,1830753,1325 Grand St NE,55413,Minneapolis,MN,45.00149,-93.268814,415000,,3.0,2.0,2616.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,412500.0,2695.0,{'is_FSBA': True},,False,False,FOR_SALE,415000,,True,False,False,USD,USA,339000.0,9147.6,sqft,,,,,,
134,62786597,824 24th Ave NE,55418,Minneapolis,MN,45.01197,-93.2497,235000,1664520000000.0,1.0,3.0,1092.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,232377.0,1674.0,{'is_FSBA': True},"$10,000 (Sep 30)",False,False,FOR_SALE,235000,-10000.0,True,False,False,USD,USA,210000.0,2178.0,sqft,,,,,,
135,1774345,2719 Oliver Ave N,55411,Minneapolis,MN,45.008423,-93.30731,284900,,2.0,3.0,1856.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,282000.0,1495.0,{'is_newHome': True},,False,False,FOR_SALE,284900,,True,False,False,USD,USA,106000.0,5227.2,sqft,,,BUILDER_SPEC,,,
136,1759426,4448 Edmund Blvd,55406,Minneapolis,MN,44.922085,-93.20501,675000,1665470000000.0,2.0,3.0,2548.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,672100.0,4009.0,{'is_FSBA': True},"$24,900 (Oct 11)",False,False,FOR_SALE,675000,-24900.0,True,False,False,USD,USA,597000.0,0.48,acres,,,,,,
137,1773596,3323 Oliver Ave N,55412,Minneapolis,MN,45.015717,-93.30734,185000,,3.0,3.0,1304.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,182000.0,1699.0,{'is_FSBA': True},,False,False,FOR_SALE,185000,,True,False,False,USD,USA,158000.0,4791.6,sqft,,,,,,
138,2001447,2840 Humboldt Ave S,55408,Minneapolis,MN,44.951008,-93.301186,850000,,4.0,5.0,4538.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,846900.0,3790.0,{'is_FSBA': True},,False,False,FOR_SALE,850000,,True,False,False,USD,USA,713000.0,6534.0,sqft,,,,,,
139,1774348,2705 Oliver Ave N,55411,Minneapolis,MN,45.008076,-93.30731,284900,,2.0,3.0,1856.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,281600.0,2495.0,{'is_newHome': True},,False,False,FOR_SALE,284900,,True,False,False,USD,USA,135200.0,5227.2,sqft,,,BUILDER_SPEC,,,
140,1774427,2609 Morgan Ave N,55411,Minneapolis,MN,45.006367,-93.30477,209900,1667980000000.0,2.0,4.0,1320.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,206600.0,1900.0,{'is_FSBA': True},"$15,000 (Nov 9)",False,False,FOR_SALE,209900,-15000.0,True,False,False,USD,USA,139000.0,5662.8,sqft,,,,,,
141,1943731,1303 Yale Pl APT 5,55403,Minneapolis,MN,44.97202,-93.28033,140000,1666680000000.0,1.0,2.0,1255.0,CONDO,FOR_SALE,-1,False,False,136600.0,1794.0,{'is_FSBA': True},"$85,000 (Oct 25)",False,False,FOR_SALE,140000,-85000.0,True,False,False,USD,USA,197000.0,0.49,acres,,Apt 5,,,,
142,82641382,1701 Madison St NE UNIT 211,55413,Minneapolis,MN,45.005573,-93.2532,350000,1667890000000.0,1.0,2.0,1135.0,CONDO,FOR_SALE,-1,False,False,346434.0,1706.0,{'is_FSBA': True},"$15,000 (Nov 8)",False,False,FOR_SALE,350000,-15000.0,True,False,False,USD,USA,315000.0,1.29,acres,,Unit 211,,,,
143,88844659,655 Quincy St NE,55413,Minneapolis,MN,44.99665,-93.2508,425000,1668670000000.0,3.0,3.0,1568.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,421400.0,2400.0,{'is_FSBA': True},"$25,000 (Nov 17)",False,False,FOR_SALE,425000,-25000.0,True,False,False,USD,USA,419000.0,5227.2,sqft,,,,,,
144,1837364,5118 Knox Ave S,55419,Minneapolis,MN,44.909912,-93.30266,950000,,3.0,4.0,3013.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,946400.0,4574.0,{'is_comingSoon': True},,False,False,FOR_SALE,950000,,True,False,False,USD,USA,753000.0,6534.0,sqft,,,,,,
145,82651794,100 3rd Ave S UNIT 2804,55401,Minneapolis,MN,44.981926,-93.26265,675000,,2.0,2.0,1202.0,CONDO,FOR_SALE,-1,False,False,671400.0,2333.0,{'is_FSBA': True},,False,False,FOR_SALE,675000,,True,False,False,USD,USA,560000.0,0.94,acres,1.0,Unit 2804,,,,
146,1976995,2620 34th Ave S,55406,Minneapolis,MN,44.954807,-93.22332,250000,,2.0,2.0,1266.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,246300.0,1795.0,{'is_FSBA': True},,False,False,FOR_SALE,250000,,True,False,False,USD,USA,187000.0,5662.8,sqft,,,,,,
147,1950646,807 Kenwood Pkwy,55403,Minneapolis,MN,44.968746,-93.298515,749000,1667550000000.0,3.0,2.0,1864.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,745300.0,2100.0,{'is_FSBA': True},"$20,000 (Nov 4)",False,False,FOR_SALE,749000,-20000.0,True,False,False,USD,USA,592000.0,3484.8,sqft,,,,,,
148,1927778,1920 S 1st St APT 808,55454,Minneapolis,MN,44.975697,-93.24527,109900,,1.0,1.0,650.0,CONDO,FOR_SALE,-1,False,False,106200.0,1300.0,{'is_FSBA': True},,False,False,FOR_SALE,109900,,True,False,False,USD,USA,122500.0,0.0,sqft,,Apt 808,,,,
149,71818724,250 Park Ave UNIT 701,55415,Minneapolis,MN,44.977085,-93.259605,285000,1667460000000.0,1.0,1.0,991.0,CONDO,FOR_SALE,-1,False,False,281242.0,1898.0,{'is_FSBA': True},"$15,000 (Nov 3)",False,False,FOR_SALE,285000,-15000.0,True,False,False,USD,USA,301500.0,0.64,acres,,Unit 701,,,,
150,61626490,2218 Nicollet Ave APT 1,55404,Minneapolis,MN,44.96018,-93.27835,113000,1667630000000.0,1.0,1.0,474.0,CONDO,FOR_SALE,-1,False,False,109200.0,999.0,{'is_FSBA': True},"$2,000 (Nov 5)",False,False,FOR_SALE,113000,-2000.0,True,False,False,USD,USA,114000.0,0.3,acres,,Apt 1,,,,
151,1927865,1920 S 1st St APT 1901,55454,Minneapolis,MN,44.975697,-93.24527,164900,,2.0,2.0,1090.0,CONDO,FOR_SALE,-1,False,False,161000.0,1745.0,{'is_FSBA': True},,False,False,FOR_SALE,164900,,True,False,False,USD,USA,213000.0,0.0,sqft,,Apt 1901,,,,
152,1921562,333 8th St SE APT 208,55414,Minneapolis,MN,44.99055,-93.246635,125000,,1.0,1.0,665.0,CONDO,FOR_SALE,-1,False,False,121000.0,1345.0,{'is_FSBA': True},,False,False,FOR_SALE,125000,,True,False,False,USD,USA,134000.0,0.85,acres,,Apt 208,,,,
153,1906637,660 N 2nd St UNIT 307,55401,Minneapolis,MN,44.988537,-93.27515,289900,,1.0,2.0,860.0,CONDO,FOR_SALE,-1,False,False,285900.0,1794.0,{'is_FSBA': True},,False,False,FOR_SALE,289900,,True,False,False,USD,USA,247000.0,,,,Unit 307,,,,
154,1794421,826 20th Ave NE,55418,Minneapolis,MN,45.008636,-93.24972,190000,1668590000000.0,2.0,4.0,1488.0,MULTI_FAMILY,FOR_SALE,-1,False,False,185900.0,1678.0,{'is_FSBA': True},"$10,000 (Nov 16)",False,False,FOR_SALE,190000,-10000.0,True,False,False,USD,USA,189000.0,5662.8,sqft,,,,,,
155,71818668,250 Park Ave UNIT 203,55415,Minneapolis,MN,44.977085,-93.259605,459900,,2.0,2.0,1528.0,CONDO,FOR_SALE,-1,False,False,455700.0,2169.0,{'is_FSBA': True},,False,False,FOR_SALE,459900,,True,False,False,USD,USA,439000.0,,,,Unit 203,,,,
156,1808414,4818 Dupont Ave N,55430,Minneapolis,MN,45.04267,-93.29363,129900,1668930000000.0,1.0,1.0,800.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,125700.0,1399.0,{'is_FSBA': True},"$10,000 (Nov 20)",False,False,FOR_SALE,129900,-10000.0,True,False,False,USD,USA,120000.0,5227.2,sqft,,,,,,
157,1773668,3307 Logan Ave N,55412,Minneapolis,MN,45.01528,-93.30356,149900,1669100000000.0,1.0,2.0,822.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,145600.0,1399.0,{'is_FSBA': True},"$15,099 (Nov 22)",False,False,FOR_SALE,149900,-15099.0,True,False,False,USD,USA,120000.0,5227.2,sqft,,,,,,
158,1705650,3748 Elliot Ave,55407,Minneapolis,MN,44.934517,-93.26159,200000,,1.0,3.0,1255.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,195600.0,1800.0,{'is_FSBA': True},,False,False,FOR_SALE,200000,,True,False,False,USD,USA,252000.0,4791.6,sqft,,,,,,
159,1850153,2100 Queen Ave N,55411,Minneapolis,MN,45.000725,-93.30923,194900,,1.0,3.0,1278.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,190500.0,1394.0,{'is_FSBA': True},,False,False,FOR_SALE,194900,,True,False,False,USD,USA,124000.0,2613.6,sqft,,,,,,
160,1790329,1215 39th St E,55407,Minneapolis,MN,44.932148,-93.2567,159900,1668590000000.0,2.0,2.0,1052.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,155400.0,1759.0,{'is_FSBA': True},"$5,100 (Nov 16)",False,False,FOR_SALE,159900,-5100.0,True,False,False,USD,USA,175000.0,3049.2,sqft,,,,,,
161,1805190,2314 Benjamin St NE,55418,Minneapolis,MN,45.01186,-93.229805,299900,,1.0,3.0,1598.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,295300.0,1999.0,{'is_FSBA': True},,False,False,FOR_SALE,299900,,True,False,False,USD,USA,279000.0,5227.2,sqft,,,,,,
162,1792534,4323 12th Ave S,55407,Minneapolis,MN,44.92436,-93.25709,299900,,2.0,3.0,1353.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,295300.0,1896.0,{'is_FSBA': True},,False,False,FOR_SALE,299900,,True,False,False,USD,USA,275000.0,4356.0,sqft,,,,,,
163,82650735,3016 James Ave S APT 101,55408,Minneapolis,MN,44.947693,-93.30374,295000,1668590000000.0,1.0,2.0,1207.0,CONDO,FOR_SALE,-1,False,False,290390.0,1800.0,{'is_FSBA': True},"$4,999 (Nov 16)",False,False,FOR_SALE,295000,-4999.0,True,False,False,USD,USA,292000.0,6098.4,sqft,,Apt 101,,,,
164,2001534,1425 W 28th St APT 322,55408,Minneapolis,MN,44.95214,-93.29956,285000,1667810000000.0,2.0,2.0,1640.0,CONDO,FOR_SALE,-1,False,False,280300.0,1300.0,{'is_FSBA': True},"$20,000 (Nov 7)",False,False,FOR_SALE,285000,-20000.0,True,False,False,USD,USA,151000.0,,,,Apt 322,,,,
165,1846733,5353 47th Ave S,55417,Minneapolis,MN,44.905636,-93.20595,290000,,2.0,3.0,1094.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,285300.0,1900.0,{'is_FSBA': True},,False,False,FOR_SALE,290000,,True,False,False,USD,USA,247000.0,5227.2,sqft,,,,,,
166,1712956,3812 Lyndale Ave N,55412,Minneapolis,MN,45.02432,-93.287636,329900,,2.0,3.0,1302.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,325200.0,2398.0,{'is_FSBA': True},,False,False,FOR_SALE,329900,,True,False,False,USD,USA,149000.0,9583.2,sqft,,,,,,
167,1848764,5349 Beard Ave S,55410,Minneapolis,MN,44.905636,-93.32354,810000,1668760000000.0,4.0,4.0,3430.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,805200.0,2499.0,{'is_FSBA': True},"$10,000 (Nov 18)",False,False,FOR_SALE,810000,-10000.0,True,False,False,USD,USA,587000.0,5227.2,sqft,,,,,,
168,1840033,1802 Bryant Ave N,55411,Minneapolis,MN,44.99757,-93.290764,230000,,3.0,3.0,1281.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,225100.0,1699.0,{'is_FSBA': True},,False,False,FOR_SALE,230000,,True,False,False,USD,USA,212000.0,4356.0,sqft,,,,,,
169,1736974,3441 34th Ave S,55406,Minneapolis,MN,44.940014,-93.22258,299900,,1.0,2.0,1120.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,294902.0,1499.0,{'is_FSBA': True},,False,False,FOR_SALE,299900,,True,False,False,USD,USA,258000.0,5227.2,sqft,,,,,,
170,1763760,2911 Upton Ave N,55411,Minneapolis,MN,45.009903,-93.31489,193000,1668410000000.0,2.0,3.0,1398.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,188000.0,1708.0,{'is_FSBA': True},"$7,000 (Nov 14)",False,False,FOR_SALE,193000,-7000.0,True,False,False,USD,USA,206000.0,10454.4,sqft,,,,,,
171,1873820,3412 55th St E,55417,Minneapolis,MN,44.90384,-93.222115,255000,,2.0,2.0,1278.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,250000.0,1599.0,{'is_FSBA': True},,False,False,FOR_SALE,255000,,True,False,False,USD,USA,231000.0,6969.6,sqft,,,,,,
172,1805676,1938 McKinley St NE,55418,Minneapolis,MN,45.008945,-93.228546,295000,1668590000000.0,3.0,3.0,1516.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,290000.0,1998.0,{'is_FSBA': True},"$15,000 (Nov 16)",False,False,FOR_SALE,295000,-15000.0,True,False,False,USD,USA,248000.0,5227.2,sqft,,,,,,
173,2001132,2538 Humboldt Ave S APT 5,55405,Minneapolis,MN,44.956116,-93.29865,375000,,1.0,3.0,1651.0,CONDO,FOR_SALE,-1,False,False,369900.0,1998.0,{'is_FSBA': True},,False,False,FOR_SALE,375000,,True,False,False,USD,USA,366000.0,0.41,acres,,Apt 5,,,,
174,1791767,4241 10th Ave S,55407,Minneapolis,MN,44.925625,-93.25963,299900,1667370000000.0,1.0,2.0,1324.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,294700.0,1794.0,{'is_FSBA': True},"$25,100 (Nov 2)",False,False,FOR_SALE,299900,-25100.0,True,False,False,USD,USA,294000.0,5227.2,sqft,,,,,,
175,1828872,4925 2nd Ave S,55419,Minneapolis,MN,44.913387,-93.27381,239900,,1.0,2.0,714.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,234700.0,1394.0,{'is_FSBA': True},,False,False,FOR_SALE,239900,,True,False,False,USD,USA,205000.0,5227.2,sqft,,,,,,
176,88833661,3104 W Lake St UNIT 305,55416,Minneapolis,MN,44.94893,-93.319,324900,1664950000000.0,2.0,2.0,1271.0,CONDO,FOR_SALE,-1,False,False,319591.0,1924.0,{'is_FSBA': True},"$14,100 (Oct 5)",False,False,FOR_SALE,324900,-14100.0,True,False,False,USD,USA,336000.0,2.26,acres,,Unit 305,,,,
177,1920057,5424 25th Ave S,55417,Minneapolis,MN,44.9045,-93.2365,379000,1667980000000.0,2.0,5.0,1570.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,373600.0,2249.0,{'is_FSBA': True},"$46,000 (Nov 9)",False,False,FOR_SALE,379000,-46000.0,True,False,False,USD,USA,291000.0,5227.2,sqft,,,,,,
178,1943986,400 Groveland Ave APT 311,55403,Minneapolis,MN,44.96616,-93.28525,159900,1669100000000.0,2.0,2.0,978.0,CONDO,FOR_SALE,-1,False,False,154200.0,1594.0,{'is_FSBA': True},"$5,100 (Nov 22)",False,False,FOR_SALE,159900,-5100.0,True,False,False,USD,USA,202000.0,,,,Apt 311,,,,
179,2009964,2616 Pillsbury Ave,55408,Minneapolis,MN,44.954887,-93.281784,490000,1667980000000.0,2.0,4.0,2437.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,484300.0,2499.0,{'is_FSBA': True},"$5,000 (Nov 9)",False,False,FOR_SALE,490000,-5000.0,True,False,False,USD,USA,471000.0,5227.2,sqft,,,,,,
180,1782392,4330 Wentworth Ave,55409,Minneapolis,MN,44.924057,-93.2809,342499,1669620000000.0,2.0,3.0,1420.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,336600.0,1900.0,{'is_FSBA': True},"$2,500 (Nov 28)",False,False,FOR_SALE,342499,-2500.0,True,False,False,USD,USA,319000.0,5227.2,sqft,,,,,,
181,71814790,250 Park Ave UNIT 411,55415,Minneapolis,MN,44.977085,-93.259605,275000,1667810000000.0,1.0,2.0,1030.0,CONDO,FOR_SALE,-1,False,False,269021.0,1995.0,{'is_FSBA': True},"$14,000 (Nov 7)",False,False,FOR_SALE,275000,-14000.0,True,False,False,USD,USA,300000.0,0.64,acres,,Unit 411,,,,
182,1838990,2506 Logan Ave N,55411,Minneapolis,MN,45.005367,-93.302826,199000,,1.0,2.0,904.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,193000.0,1450.0,{'is_FSBA': True},,False,False,FOR_SALE,199000,,True,False,False,USD,USA,187000.0,4791.6,sqft,,,,,,
183,1728213,3843 Russell Ave N,55412,Minneapolis,MN,45.02531,-93.31127,299900,,2.0,3.0,1416.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,293900.0,1895.0,{'is_FSBA': True},,False,False,FOR_SALE,299900,,True,False,False,USD,USA,286000.0,5227.2,sqft,,,,,,
184,1774888,3009 Emerson Ave N,55411,Minneapolis,MN,45.011707,-93.29467,239900,,2.0,6.0,1876.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,233800.0,1983.0,{'is_FSBA': True},,False,False,FOR_SALE,239900,,True,False,False,USD,USA,142000.0,9147.6,sqft,,,,,,
185,1792161,4501 Portland Ave,55407,Minneapolis,MN,44.921383,-93.267235,394900,1668590000000.0,2.0,4.0,2456.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,388800.0,1995.0,{'is_FSBA': True},"$5,000 (Nov 16)",False,False,FOR_SALE,394900,-5000.0,True,False,False,USD,USA,382000.0,4791.6,sqft,,,,,,
186,2000568,2521 Dupont Ave S,55405,Minneapolis,MN,44.956635,-93.29278,374900,1662970000000.0,2.0,4.0,1800.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,368774.0,2549.0,{'is_FSBA': True},"$25,000 (Sep 12)",False,False,FOR_SALE,374900,-25000.0,True,False,False,USD,USA,398000.0,5227.2,sqft,,,,,,
187,1771430,815 38th St W,55409,Minneapolis,MN,44.93391,-93.290245,280000,1375170000000.0,2.0,2.0,1080.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,273800.0,1694.0,{'is_FSBA': True},,False,False,FOR_SALE,280000,80100.0,True,False,False,USD,USA,254000.0,2613.6,sqft,,,,,,
188,1928280,810 29th Ave S,55454,Minneapolis,MN,44.964832,-93.23027,399900,1668500000000.0,2.0,5.0,2203.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,393700.0,2441.0,{'is_FSBA': True},"$10,000 (Nov 15)",False,False,FOR_SALE,399900,-10000.0,True,False,False,USD,USA,316800.0,6534.0,sqft,,,,,,
189,2016857,2428 10th Ave S,55404,Minneapolis,MN,44.958157,-93.26036,314000,1667460000000.0,3.0,4.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,307800.0,2214.0,{'is_FSBA': True},"$5,000 (Nov 3)",False,False,FOR_SALE,314000,-5000.0,True,False,False,USD,USA,260000.0,5227.2,sqft,,,,,,
190,1818979,4616 Chicago Ave,55407,Minneapolis,MN,44.919083,-93.26299,239500,1668500000000.0,1.0,2.0,1206.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,233200.0,1699.0,{'is_FSBA': True},"$10,500 (Nov 15)",False,False,FOR_SALE,239500,-10500.0,True,False,False,USD,USA,267000.0,4791.6,sqft,,,,,,
191,1711536,218 33rd St W,55408,Minneapolis,MN,44.94319,-93.28221,289000,,2.0,2.0,1587.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,282700.0,1995.0,{'is_FSBA': True},,False,False,FOR_SALE,289000,,True,False,False,USD,USA,351000.0,4791.6,sqft,,,,,,
192,82644896,2942 Knox Ave N,55411,Minneapolis,MN,45.010822,-93.30154,298000,,3.0,4.0,1672.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,291500.0,2684.0,{'is_FSBA': True},,False,False,FOR_SALE,298000,,True,False,False,USD,USA,239000.0,0.12,sqft,,,,,,
193,1991368,3141 Dean Ct APT 703,55416,Minneapolis,MN,44.950798,-93.31986,389500,1665730000000.0,3.0,2.0,1716.0,CONDO,FOR_SALE,-1,False,False,382800.0,2600.0,{'is_FSBA': True},"$20,400 (Oct 14)",False,False,FOR_SALE,389500,-20400.0,True,False,False,USD,USA,405000.0,,,,Apt 703,,,,
194,1773790,3323 Humboldt Ave N,55412,Minneapolis,MN,45.015705,-93.29848,224900,1668590000000.0,1.0,4.0,2543.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,218200.0,2199.0,{'is_FSBA': True},"$5,100 (Nov 16)",False,False,FOR_SALE,224900,-5100.0,True,False,False,USD,USA,183000.0,5662.8,sqft,,,,,,
195,1977332,2701 40th Ave S,55406,Minneapolis,MN,44.953598,-93.21508,195000,,1.0,2.0,818.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,188300.0,1450.0,{'is_FSBA': True},,False,False,FOR_SALE,195000,,True,False,False,USD,USA,226000.0,3920.4,sqft,,,,,,
196,1818214,4725 18th Ave S,55407,Minneapolis,MN,44.917076,-93.24821,438000,1668410000000.0,2.0,3.0,1732.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,431200.0,2250.0,{'is_FSBA': True},"$12,000 (Nov 14)",False,False,FOR_SALE,438000,-12000.0,True,False,False,USD,USA,408000.0,5227.2,sqft,,,,,,
197,1804345,2501 Buchanan St NE,55418,Minneapolis,MN,45.01339,-93.23934,309900,1668760000000.0,3.0,3.0,2685.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,303100.0,2100.0,{'is_FSBA': True},"$15,000 (Nov 18)",False,False,FOR_SALE,309900,-15000.0,True,False,False,USD,USA,313000.0,10018.8,sqft,,,,,,
